latitude,longitude,Residential EUI (kWh/m²/year),Non-residential EUI (kWh/m²/year),Residential Area,Non-Residential Area
47.67864,-122.32397,76.47283357393215,,45877.0,
47.63013,-122.34143,94.42178857105746,,393641.0,
47.63211,-122.34151,74.81142849424073,,395317.0,
47.62369,-122.33622,89.33640137687034,,41600.0,
47.67295,-122.3177,127.41425479303444,,39272.0,
47.61558,-122.33291,,88.57576409677158,,236367.0
47.61758,-122.3041,82.76073507409467,,108169.0,
47.60052,-122.3196,73.33088130233544,,146425.0,
47.61792,-122.305,71.51078427944766,,151166.0,
47.65026,-122.3219,83.34220124507982,,34618.0,
47.56382,-122.31386,46.166735125169716,,43262.0,
47.61891,-122.32128,115.54713540981507,,35990.0,
47.66216,-122.30837,82.7871683355072,,22156.0,
47.69591,-122.37353,75.31560248423094,,150314.0,
47.66827,-122.31276,108.04077943265175,,36356.0,
47.55008,-122.33194,,55.92504508690239,,34030.0
47.62192,-122.35765,66.56702907697446,,96529.0,
47.65797,-122.31409,90.13118559684062,,54502.0,
47.65189,-122.37839,,96.9132204332524,,26800.0
47.60567,-122.32733,172.8367919811313,,43459.0,
47.59867,-122.33519,,70.09490678127436,,224714.0
47.6165,-122.33133,121.4479581037505,,424994.0,
47.59865,-122.32854,,194.86617610953118,,117693.0
47.66107,-122.31565,,26.697002307147038,,97512.0
47.61915,-122.34857,,743.7367986932711,,524610.0
47.72066,-122.31229,42.777229120929086,,48121.0,
47.5777,-122.31019,73.48416459257577,,47499.0,
47.64942,-122.35024,,134.95110713689647,,404916.0
47.57161,-122.29346,149.02281221612003,,53298.0,
47.62345,-122.33408,,343.9290689387112,,167201.0
47.6133,-122.30316,70.92568419835837,,184974.0,
47.67566,-122.31347,87.8455343684159,,30820.0,
47.53771,-122.28039,59.377295065332696,,381161.0,
47.54657,-122.34109,,,,
47.631,-122.38282,,,,
47.5744,-122.32062,,74.78471042691636,,111845.0
47.57497,-122.32101,,58.015401899673904,,136769.0
47.5725,-122.36306,,,,
47.6266,-122.37132,,,,
47.59812,-122.33099,,150.587584787044,,680770.0
47.62149,-122.33119,45.45280165903753,,518888.0,
47.60235,-122.3204,36.481101363957706,,274068.0,
47.61619,-122.31784,96.28112590433113,,81509.0,
47.61141,-122.32135,51.66407149048548,,592484.0,
47.67519,-122.31838,119.66825339060044,,47639.0,
47.57851,-122.29439,69.19240822646975,,32110.0,
47.61889,-122.30506,115.37132669476821,,31600.0,
47.55906,-122.38186,114.07251486119318,,28910.0,
47.60984,-122.32439,80.65828928116707,,235046.0,
47.60151,-122.32661,58.90457434115376,,154250.0,
47.62127,-122.35765,73.30726397234714,,185048.0,
47.56269,-122.38578,75.94359960361264,,49031.0,
47.60184,-122.31342,179.23143263683133,,44016.0,
47.68004,-122.3764,80.34049053873393,,81631.0,
47.62657,-122.3177,78.75783985423848,,21583.0,
47.61946,-122.3191,131.70555060969704,,24600.0,
47.61227,-122.31751,,,,
47.60911,-122.33831,98.14394734601181,,567403.0,
47.60518,-122.33097,,123.12380041332818,,905655.0
47.69518,-122.3372,,,,
47.679,-122.35487,47.04509551089101,,52435.0,
47.61192,-122.34543,82.20502368922074,,180605.0,
47.61456,-122.33399,,195.15332141952047,,1400666.0
47.62489,-122.33062,70.30605004267967,,255649.0,
47.62212,-122.33207,93.72809607256492,,92147.0,
47.69524,-122.34098,,,,
47.62053,-122.33941,,101.35875525104372,,254218.0
47.68899,-122.34363,86.11807002968641,,52428.0,
47.61879,-122.33753,102.50000463799987,,664970.0,
47.6905,-122.3132,,98.7187101922739,,71461.0
47.58099,-122.39305,,196.85437222992164,,78232.0
47.62366,-122.32229,89.46805865816788,,82960.0,
47.70709,-122.32111,44.058043946681416,,141793.0,
47.61266,-122.3163,,,,
47.6122,-122.33799,,189.72270530637434,,88434.0
47.61307,-122.33361,,240.5738055535682,,103566.0
47.61367,-122.33822,,151.47057947585145,,956110.0
47.61412,-122.33664,,275.5990855453829,,61320.0
47.61375,-122.34047,,235.9993418710115,,175580.0
47.61623,-122.33657,,456.29468443700387,,97288.0
47.6139,-122.33283,,220.1357406636046,,83008.0
47.61327,-122.33136,,146.38873824393198,,102761.0
47.60294,-122.33263,,290.64529268489724,,163984.0
47.60284,-122.33184,183.07492235505833,,63712.0,
47.60695,-122.33414,,208.0808846050715,,153163.0
47.60699,-122.33346,,168.82958291937618,,65009.0
47.60809,-122.33212,,207.180963953007,,353111.0
47.60755,-122.33244,,182.81736670580406,,92190.0
47.60649,-122.33297,,114.95139011782726,,412000.0
47.60546,-122.33279,,206.07442500772913,,103911.0
47.60681,-122.33078,,225.6698363478875,,460902.0
47.60515,-122.33159,,349.9079135751134,,57452.0
47.60265,-122.33051,,289.42486624628407,,540360.0
47.60378,-122.32842,,392.25395568501403,,385274.0
47.54576,-122.26853,,,,
47.65958,-122.31738,,125.42219300165858,,88592.0
47.61816,-122.33629,,292.77505989232145,,126593.0
47.61784,-122.32966,,205.5786968421017,,171866.0
47.62266,-122.30547,,,,
47.61558,-122.34186,,188.13181654009622,,68410.0
47.70994,-122.29301,,,,
47.6329,-122.35172,,,,
47.6641,-122.33118,,153.56026944373468,,87262.0
47.66583,-122.29965,,246.8891274269136,,81871.0
47.66172,-122.29598,,33.26693861850251,,26225.0
47.53493,-122.31788,,,,
47.65671,-122.39047,,,,
47.68252,-122.29498,,,,
47.58034,-122.31132,,163.8732662638895,,52554.0
47.68891,-122.33553,,172.10733630204365,,175015.0
47.61351,-122.35129,,95.74577451166091,,70586.0
47.60946,-122.33337,,146.55227147164146,,332210.0
47.6113,-122.33659,,324.1321691341551,,88717.0
47.61076,-122.33765,,57.30823867726348,,57428.0
47.61048,-122.33794,,138.0837527182963,,59400.0
47.60886,-122.33744,,764.2623208065861,,64597.0
47.61233,-122.33432,,176.43895549265312,,98634.0
47.61087,-122.33339,,,,
47.60997,-122.34138,,225.650981045381,,71150.0
47.61155,-122.34114,,155.93847196981733,,122810.0
47.61986,-122.34413,,133.59832818409149,,113173.0
47.62001,-122.34274,,160.1218216554502,,150453.0
47.62025,-122.34314,,145.35934403017217,,116300.0
47.62023,-122.35951,,143.945123273559,,155602.0
47.63442,-122.30793,,188.95847551323817,,56072.0
47.62519,-122.34456,,130.60767245620585,,122942.0
47.60823,-122.30956,,201.4029252750365,,54984.0
47.55837,-122.37751,,364.1247966599858,,371257.0
47.72426,-122.35599,,543.867402262305,,93397.0
47.61988,-122.33211,,156.1475229089374,,84103.0
47.61244,-122.3214,,156.01653664180714,,329489.0
47.60898,-122.32693,,288.53280699881185,,76631.0
47.60845,-122.32637,,245.41102803546005,,121099.0
47.62237,-122.33805,,25.99733531088158,,58320.0
47.62424,-122.33646,,111.5454803645818,,438093.0
47.62642,-122.33325,,199.00613721929255,,282863.0
47.62141,-122.35086,,185.5639086155423,,65127.0
47.62112,-122.33629,,207.64601432126776,,571329.0
47.62395,-122.35143,,115.36019928560725,,52000.0
47.62391,-122.34837,,204.5408623272645,,66240.0
47.62419,-122.34443,,124.76723571781818,,920598.0
47.62053,-122.35842,,131.87859264104782,,76213.0
47.62291,-122.35708,,139.43475506203572,,127200.0
47.65772,-122.31756,,235.50170715914314,,71403.0
47.56274,-122.35788,,,,
47.62548,-122.30828,,160.0097682827015,,67743.0
47.58408,-122.30125,,162.711198091924,,99433.0
47.57324,-122.29058,,,,
47.55478,-122.27596,,,,
47.63683,-122.35896,,,,
47.67524,-122.31534,,298.74264139428664,,56521.0
47.67559,-122.31769,,225.22068493729356,,228385.0
47.73141,-122.3458,250.61475383130497,,51390.0,
47.72463,-122.35315,,,,
47.7257,-122.33684,,,,
47.72529,-122.34115,137.38637807484795,,69138.0,
47.65464,-122.34912,,,,
47.6048,-122.3368,,120.94619657141405,,182237.0
47.60804,-122.3367,,187.8063829830669,,174000.0
47.66737,-122.37956,,,,
47.60102,-122.32873,,456.52876458253786,,61156.0
47.59809,-122.32283,,66.99174604605645,,72820.0
47.62614,-122.3467,,110.58951767114826,,162222.0
47.57589,-122.29365,,,,
47.547,-122.35307,,,,
47.67836,-122.26442,,530.4027042844373,,96300.0
47.59545,-122.32146,,274.1942577230549,,67356.0
47.60598,-122.30156,,,,
47.51482,-122.25864,,,,
47.61224,-122.29087,,,,
47.52915,-122.28904,,,,
47.53827,-122.28406,,258.50305139597265,,54765.0
47.53722,-122.284,,77.48953145627614,,89821.0
47.65147,-122.36122,,228.76141664810962,,52611.0
47.65068,-122.36331,106.23383269808231,,135520.0,
47.70763,-122.29453,,,,
47.60462,-122.31549,,,,
47.68725,-122.35996,,,,
47.536,-122.31768,,117.89911101554509,,64015.0
47.70759,-122.3255,,,,
47.70659,-122.32132,,334.54387504616625,,54224.0
47.70619,-122.32586,,222.5559338285889,,124342.0
47.66231,-122.28146,,,,
47.70956,-122.3345,,178.44933599976233,,55442.0
47.67661,-122.37489,,,,
47.69936,-122.33401,,,,
47.54632,-122.28198,,,,
47.54862,-122.36214,,,,
47.52407,-122.26586,,,,
47.69675,-122.3776,,,,
47.52254,-122.36627,,134.78493081548925,,64984.0
47.52254,-122.36627,,467.617240284285,,67745.0
47.52915,-122.36511,,,,
47.51778,-122.37074,,,,
47.59796,-122.30415,,,,
47.54174,-122.27691,,,,
47.54508,-122.37737,,85.36634174400682,,52088.0
47.65708,-122.33803,,,,
47.62972,-122.32906,,221.55391308720226,,123920.0
47.62759,-122.33661,,444.0047964119869,,52690.0
47.62741,-122.3406,,160.7495925844469,,207656.0
47.70044,-122.34136,,315.59521356183285,,91130.0
47.54025,-122.3885,,,,
47.70916,-122.33216,,354.55972570518907,,64892.0
47.59544,-122.33159,,96.64031083783738,,1913640.0
47.57199,-122.32811,,167.63145271654892,,179161.0
47.5707,-122.3301,,200.47324264732458,,58640.0
47.59085,-122.33354,,189.83088123959732,,1172127.0
47.59269,-122.33372,,418.71653997933004,,168449.0
47.58405,-122.34223,,,,
47.57507,-122.35747,,48.863510068344375,,79600.0
47.52429,-122.31234,,,,
47.70281,-122.32532,,67.25632265759447,,423569.0
47.61316,-122.34153,263.2321268067086,,116947.0,
47.54448,-122.37603,103.52735899495195,,52134.0,
47.60705,-122.30966,,,,
47.52518,-122.34828,,,,
47.65097,-122.34227,,29.21577806650009,,75397.0
47.60399,-122.32377,,,,
47.57678,-122.38459,,,,
47.66568,-122.31368,,148.86305568488788,,55653.0
47.66151,-122.31457,,140.1997664780415,,106860.0
47.71895,-122.29475,,152.47111172244306,,50759.0
47.66182,-122.31113,,158.65026760887943,,56772.0
47.6626,-122.31164,,191.296895825689,,87250.0
47.67723,-122.31281,,,,
47.67184,-122.29221,,,,
47.64052,-122.3656,,,,
47.57298,-122.39028,,,,
47.59096,-122.29985,,,,
47.67725,-122.32232,,,,
47.61103,-122.33238,,82.00872109625398,,166570.0
47.6079,-122.33266,,78.85947778904354,,107572.0
47.60699,-122.33481,,915.804103605321,,208328.0
47.56379,-122.36301,106.18701842676911,,56617.0,
47.72217,-122.29182,156.65734633403716,,56745.0,
47.53685,-122.28406,118.01917086551272,,67920.0,
47.55237,-122.31391,,,,
47.61972,-122.36033,,413.74942119029646,,190000.0
47.61235,-122.3518,,611.4039139038248,,122309.0
47.61137,-122.34947,,,,
47.61069,-122.34653,,280.7717799786603,,293030.0
47.60729,-122.34211,,965.0763792455708,,53365.0
47.6041,-122.33958,,598.688883632615,,62900.0
47.60271,-122.33557,,51.182658637423295,,46620.0
47.59486,-122.32455,,53.55981373669141,,203504.0
47.61703,-122.35012,,175.77186031098933,,77662.0
47.61619,-122.34599,,207.23291050467034,,234000.0
47.61192,-122.33717,,415.78698111662004,,111077.0
47.61192,-122.33717,,137.71958301494413,,516342.0
47.61229,-122.33629,,171.01026473063254,,693450.0
47.61316,-122.3343,,178.0274402135192,,791396.0
47.61399,-122.33523,,123.33494438025281,,747747.0
47.61375,-122.33566,,111.1339599860522,,204790.0
47.61256,-122.33808,,142.8610487995165,,73399.0
47.61402,-122.33712,,90.85691542784197,,265851.0
47.61578,-122.33726,,91.98461325749392,,758043.0
47.61641,-122.34112,,99.60242278655005,,190642.0
47.61555,-122.33582,,153.3005883497936,,824887.0
47.61516,-122.33303,,116.6489417283787,,480840.0
47.61598,-122.33448,,646.2725356109618,,299070.0
47.60266,-122.33332,,131.3941034047309,,89550.0
47.60219,-122.33347,,138.7473633987038,,89355.0
47.6036,-122.33288,,91.4332216051512,,388934.0
47.60403,-122.33497,,103.61864176188158,,384302.0
47.6037,-122.33447,,103.92261718885139,,378525.0
47.60505,-122.33427,,103.34211547908433,,1323055.0
47.60567,-122.33511,,108.40445473245713,,589921.0
47.60581,-122.33664,,100.1016364922534,,147672.0
47.60614,-122.33674,,79.33564056420126,,635303.0
47.60642,-122.33581,,632.2888092057593,,172842.0
47.60655,-122.33533,,128.24534363028442,,776762.0
47.60671,-122.33456,,128.76704992317912,,186768.0
47.60615,-122.33388,,146.62776394759214,,1123435.0
47.60549,-122.33319,,121.902976797472,,1052469.0
47.60616,-122.33165,,160.05321111367346,,711611.0
47.60471,-122.33261,,140.49246595825318,,201480.0
47.60501,-122.32988,,112.88383298651868,,1354987.0
47.60421,-122.32919,,187.2692658268432,,310490.0
47.60377,-122.32971,,218.96173484519292,,199530.0
47.60249,-122.32854,,114.2238778559613,,372242.0
47.60193,-122.32812,,74.77610826397793,,114395.0
47.66024,-122.31278,,208.9743000667701,,89200.0
47.66072,-122.31466,,,,
47.6606,-122.31512,,3024.079643822052,,36000.0
47.661,-122.31626,,125.83143251423482,,99005.0
47.66065,-122.31689,,75.77998737061864,,135051.0
47.65999,-122.31741,,83.29486291276821,,220649.0
47.61591,-122.33238,,17.279210433111878,,93660.0
47.61597,-122.33086,,157.99311999476413,,413715.0
47.6177,-122.3306,,85.38034334929098,,380312.0
47.61695,-122.32965,,128.6828112414485,,497513.0
47.61431,-122.34244,,126.98144927766609,,543876.0
47.6177,-122.3545,,192.6212170730487,,109347.0
47.6182,-122.352,,120.76612435108358,,396626.0
47.61734,-122.34434,,87.46940886876831,,192630.0
47.6176,-122.35686,,400.0210423411851,,253103.0
47.7019,-122.36374,,651.537114580235,,60880.0
47.60227,-122.33202,,205.43617928890393,,50176.0
47.60198,-122.33174,,186.03911751976284,,304346.0
47.54066,-122.33023,,41.1728134025852,,128800.0
47.60932,-122.33388,,130.0102544245323,,226061.0
47.60842,-122.33305,,131.89277970605735,,336330.0
47.60869,-122.33588,,92.42003031482278,,552176.0
47.60887,-122.33429,,251.0705803067104,,476871.0
47.60804,-122.33391,,162.9284908913429,,544174.0
47.57936,-122.29744,,128.74225979142793,,291940.0
47.52871,-122.29443,,147.5074165212674,,91360.0
47.72912,-122.34677,,36.17732446864361,,52311.0
47.62323,-122.33028,,65.85001252000413,,141131.0
47.62333,-122.3296,,162.24906021220596,,176532.0
47.65825,-122.3683,,229.28029837572524,,52500.0
47.61429,-122.35263,,169.7026835299345,,350310.0
47.60723,-122.33611,,100.32822346942432,,1413575.0
47.60968,-122.33379,,168.5749852762805,,305548.0
47.61054,-122.33466,,117.79486153408448,,1536606.0
47.61003,-122.33452,,99.73731685259482,,135918.0
47.61159,-122.33601,,191.78910795269445,,79957.0
47.61166,-122.33528,,177.47343605435432,,127268.0
47.61125,-122.33494,,125.26623856280207,,500000.0
47.61005,-122.3361,,141.23670846164856,,132326.0
47.61033,-122.3357,,177.29856780274034,,109830.0
47.60996,-122.33572,,165.80695884899635,,332067.0
47.60991,-122.33687,,168.2643496935328,,109266.0
47.60953,-122.33647,,126.48713387956317,,60660.0
47.60902,-122.33674,,45.032335403592995,,137500.0
47.60923,-122.33625,,59.55761571827072,,151039.0
47.61022,-122.33745,,214.37196554435153,,755000.0
47.60995,-122.33904,,82.5654234365111,,63540.0
47.60987,-122.33824,,148.89144948848033,,130893.0
47.60821,-122.33899,,104.3663553115347,,79920.0
47.60881,-122.34119,,,,
47.61164,-122.33446,,179.9308776294144,,147852.0
47.61185,-122.33421,,196.51728515478268,,267335.0
47.61043,-122.33206,,95.27814155033433,,1605578.0
47.60967,-122.33229,,101.81840075210806,,794592.0
47.61029,-122.34089,,130.7705962820151,,115857.0
47.61116,-122.34748,,157.16092300264026,,87500.0
47.6117,-122.34778,,88.51566062378366,,374405.0
47.61252,-122.34351,,191.41260958437354,,193500.0
47.61108,-122.34217,,61.771425223918904,,102846.0
47.61304,-122.34059,,131.8343350297916,,52800.0
47.61216,-122.33951,,,,
47.6113,-122.33844,,76.76213150949924,,861702.0
47.61,-122.32922,,230.14472994259057,,206950.0
47.61195,-122.33167,,1063.4163665170802,,1842925.0
47.61048,-122.32837,,163.057415823554,,266000.0
47.60921,-122.32425,,124.686196930396,,690158.0
47.62036,-122.34588,,281.0067574077887,,109017.0
47.62177,-122.36158,,27.941320811635023,,275734.0
47.56064,-122.32522,,57.4361333221375,,123061.0
47.54868,-122.3255,,,,
47.5471,-122.32406,,85.73289543831373,,106000.0
47.63349,-122.32634,,403.6378168926114,,158600.0
47.53764,-122.3232,,19.40795201369976,,119661.0
47.62958,-122.32826,,124.18982994684484,,139200.0
47.62566,-122.34287,,87.42231307421878,,95721.0
47.62677,-122.3417,52.12217601555566,,391386.0,
47.62929,-122.34194,,57.46739722688964,,228460.0
47.64776,-122.33924,,469.09092085578305,,103697.0
47.70105,-122.32659,,228.23894056890606,,74880.0
47.69999,-122.32663,,221.5858241109433,,88774.0
47.69917,-122.3268,,170.94159812288842,,127392.0
47.70063,-122.32487,,238.58169444613176,,53730.0
47.5671,-122.36416,,241.88280186675578,,55593.0
47.62269,-122.33224,,102.72129611449307,,134056.0
47.5653,-122.33076,,426.09435824869354,,158415.0
47.61907,-122.33651,,521.471790928459,,287819.0
47.60953,-122.32793,,926.5692097082023,,158738.0
47.66057,-122.36857,,327.2623801453513,,164437.0
47.62402,-122.33755,,89.12440783356884,,184482.0
47.62348,-122.33743,,480.44641969788444,,60375.0
47.62254,-122.33753,,541.0463196985124,,258505.0
47.62286,-122.33804,,142.097640157061,,139282.0
47.62383,-122.3356,,86.44005661973469,,271071.0
47.62572,-122.33389,,28.980119036382835,,257970.0
47.62855,-122.33035,,177.07770300515784,,560516.0
47.62621,-122.33128,,125.00847048840266,,226592.0
47.62855,-122.33035,,651.5037004977128,,603009.0
47.62121,-122.33885,,600.1157084201942,,159700.0
47.62137,-122.33744,,108.29754801331275,,209816.0
47.62131,-122.33814,,80.96998951003721,,303103.0
47.623,-122.35589,,144.48996168982876,,127735.0
47.62405,-122.34036,,780.0331109861122,,102235.0
47.62405,-122.34036,,343.51560477539283,,436497.0
47.62115,-122.3597,,116.74880513410749,,88062.0
47.62224,-122.3585,,106.92317482040156,,87178.0
47.62224,-122.3585,,114.95066678744688,,87178.0
47.62003,-122.35706,,95.63704010890686,,86995.0
47.62014,-122.35768,,104.95011809750685,,94278.0
47.65821,-122.31831,,308.12222198110385,,196749.0
47.65884,-122.3183,,,,
47.56885,-122.37121,,30.452451749726045,,98475.0
47.62667,-122.32965,,387.0601523377248,,351530.0
47.57083,-122.29732,,169.1114441693285,,76598.0
47.7237,-122.29232,,154.48116489834317,,308965.0
47.56548,-122.35378,,104.07773771158945,,113780.0
47.56419,-122.34262,,268.80139716255786,,326751.0
47.63549,-122.34103,,316.3053977430787,,66462.0
47.72377,-122.34095,,33.54929062379077,,94400.0
47.72546,-122.34659,,452.8154379533419,,87665.0
47.7249,-122.34332,,500.06659577589994,,114000.0
47.64963,-122.35158,,162.3434819830002,,90000.0
47.64822,-122.34848,,123.00769513848975,,280957.0
47.64882,-122.34905,,64.4139464228675,,243334.0
47.6074,-122.33777,,250.69643645836646,,280230.0
47.55238,-122.32762,,79.92856011960825,,390295.0
47.54983,-122.32858,,53.79748461657141,,90000.0
47.55032,-122.32614,,67.03258663783025,,50200.0
47.66891,-122.38528,,164.76606249464612,,94033.0
47.66233,-122.3748,,140.16477739869933,,222556.0
47.66242,-122.374,,237.35129399929266,,91327.0
47.65567,-122.37478,,20.495076197691308,,106041.0
47.63634,-122.3754,,37.58960488422917,,94470.0
47.59963,-122.32796,,112.82927368365826,,181694.0
47.54769,-122.3251,,52.5416078002265,,22780.0
47.54187,-122.32714,,78.8704837954074,,124472.0
47.5422,-122.32908,,110.05155187732971,,51040.0
47.54853,-122.32814,,56.0693587865221,,85400.0
47.54912,-122.32819,,20.837172380328113,,59650.0
47.54965,-122.3278,,110.28928870527145,,52759.0
47.62476,-122.34843,,77.99443152847951,,80019.0
47.71286,-122.34422,,16.002669823824277,,64660.0
47.61552,-122.31744,,156.00316451609035,,75844.0
47.5701,-122.33342,,167.90630136912338,,174227.0
47.57023,-122.33241,,67.17780345386498,,52613.0
