index,geonameid,name_x,asciiname,latitude,longitude,iso alpha 2,City,Geonames ID,Country,Residential EUI (kWh/m2/year),Non-residential EUI (kWh/m2/year),source,ISO_alpha3,Population_2023,population_density,Subnational HDI,Educational index,Income index,GDP_2022,Urbanization_Rate_2022,Paris_Agreement,iso3,name_y,continent,region,Region Grouped,hdd_total_year,hdd_average_year,hdd_variance_year,cdd_total_year,cdd_average_year,cdd_variance_year,2m_temperature_2023_avg,2m_dewpoint_temperature_2023_avg,total_precipitation_2023,longitude_sin,longitude_cos,latitude_sin,latitude_cos,pca_result,K_mean_label,C_mean_label,GMM_label,K_mean_0.0,K_mean_1.0,K_mean_2.0,K_mean_3.0,K_mean_4.0,K_mean_5.0,K_mean_6.0,K_mean_7.0,K_mean_8.0,K_mean_9.0,K_mean_10.0,K_mean_11.0,K_mean_12.0,K_mean_13.0,K_mean_14.0,K_mean_15.0,K_mean_16.0,K_mean_17.0,K_mean_18.0,K_mean_19.0,C_mean_0.0,C_mean_1.0,C_mean_2.0,C_mean_6.0,C_mean_7.0,C_mean_8.0,C_mean_14.0,C_mean_17.0,GMM_0.0,GMM_1.0,GMM_2.0,GMM_3.0,GMM_4.0,GMM_5.0,GMM_6.0,GMM_7.0,GMM_8.0,GMM_9.0,GMM_10.0,GMM_11.0,GMM_12.0,GMM_13.0,GMM_14.0,GMM_15.0,GMM_16.0,GMM_17.0,GMM_18.0,GMM_19.0
445,5128581,New York City,New York City,40.71427,-74.00597,US,New York,5128581,United States of America,186.4786305,243.3405391,World Bank CURB,USA,334914895.0,24939.673279027145,0.927,0.908,0.98,0.927,83.084,1,USA,United States of America,Americas,Northern America,Northern America,2576.365870157879,214.6971558464899,2255.8496695235044,0.0,0.0,0.0,286.84,281.09,1.282,-0.9612904110731562,0.2755371945469476,0.6522872033922048,0.7579719020457002,0.26076585,11.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
446,5368361,Los Angeles,Los Angeles,34.05223,-118.24368,US,Los Angeles,5368361,United States of America,148.2728497,236.7653884,World Bank CURB,USA,334914895.0,4984.897429206731,0.927,0.908,0.98,0.927,83.084,1,USA,United States of America,Americas,Northern America,Northern America,707.7333679199215,58.97778065999346,5469.590230593336,421.3209482828776,35.11007902357313,3263.726640695259,290.68,282.81,0.719,-0.8809429422816696,-0.47322249782117815,0.5599484096286096,0.828527476040711,-0.582366,3.0,17.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,5391959,San Francisco,San Francisco,37.77493,-122.41942,US,San Francisco,5391959,United States of America,135.3662109,245.677609,World Bank CURB,USA,334914895.0,19213.485764070105,0.927,0.908,0.98,0.927,83.084,1,USA,United States of America,Americas,Northern America,Northern America,1366.2331390380848,113.85276158650709,8143.18527014684,85.81510416666663,7.151258680555553,264.20430444483696,286.42,282.77,0.761,-0.8441462622967026,-0.536112943185022,0.6125612594717597,0.7904231166877469,-0.5840319,3.0,17.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,5746545,Portland,Portland,45.52345,-122.67621,US,Portland,5746545,United States of America,155.1477619,209.6425143,World Bank CURB,USA,334914895.0,4788.101785260961,0.927,0.908,0.98,0.927,83.084,1,USA,United States of America,Americas,Northern America,Northern America,3208.0135752360034,267.3344646030003,3451.9493659071723,0.0,0.0,0.0,285.67,279.85,1.18,-0.8417350246516428,-0.5398908670043402,0.713537257348068,0.7006172866666913,-0.837311,13.0,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
449,5809844,Seattle,Seattle,47.60621,-122.33207,US,Seattle,5809844,United States of America,136.0271195,274.9570912,World Bank CURB,USA,334914895.0,7457.427801561542,0.927,0.908,0.98,0.927,83.084,1,USA,United States of America,Americas,Northern America,Northern America,3610.4055836995426,300.86713197496186,2554.704547778958,0.0,0.0,0.0,285.0,280.53,1.074,-0.8449626093434162,-0.5348253816074603,0.7385284205165498,0.6742223461806426,-0.83451724,13.0,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
450,3441575,Montevideo,Montevideo,-34.90328,-56.18816,UY,Montevideo,3441575,Uruguay,97.50107759,107.2764911,World Bank CURB,URY,3423108.0,16185.540710880608,0.83,0.784,0.816,0.83,95.688,1,URY,Uruguay,Americas,South America,Central and South America,300.80531056722,25.067109213935,1943.378939434184,1210.4711786905923,100.87259822421603,13483.193088087864,290.45,286.27,0.987,-0.8308694947215498,0.5564673240552014,-0.5721928235779429,0.8201191210098087,-0.15930535,10.0,6.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
451,1512569,Tashkent,Tashkent,41.26465,69.21627,UZ,Tashkent,1512569,Uzbekistan,171.5474138,126.848913,World Bank CURB,UZB,36412350.0,3491.357449935129,0.727,0.73,0.663,0.727,50.466,0,UZB,Uzbekistan,Asia,Central Asia,Asia & Oceania,1956.585786183674,163.04881551530616,6320.134226085447,8.181830088297529,0.6818191740247941,5.578528632814231,288.05,278.72,0.545,0.9349264766774718,0.35484149025649314,0.6595380320179909,0.751671194287659,-0.8532327,13.0,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
452,3646738,Caracas,Caracas,10.48801,-66.87919,VE,Caracas,3646738,Venezuela,72.36961207,106.7589029,World Bank CURB,VEN,28838499.0,19020.970275419502,0.699,0.696,0.623,0.699,88.378,1,VEN,Venezuela,Americas,South America,Central and South America,0.0,0.0,0.0,3168.8943023681645,264.07452519734704,2892.533682922154,297.89,292.99,1.453,-0.9196789386305214,0.392671172661602,0.18202976068751023,0.9832930215475181,1.0710329,11.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
453,1562798,Vinh,Vinh,18.67337,105.69232,VN,Vinh,1562798,Vietnam,60.36805556,110.8840981,World Bank CURB,VNM,98858950.0,8639.635009487942,0.726,0.644,0.707,0.726,38.766,1,VNM,Vietnam,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,2158.3644358317056,179.86370298597546,1852.407896278036,299.23,295.4,1.474,0.9627280094099174,-0.27047140310505663,0.32017271046145523,0.9473591903157773,0.59078956,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
454,1566083,Ho Chi Minh City,Ho Chi Minh City,10.82302,106.62965,VN,Ho Chi Minh,1566083,Vietnam,53.0462963,99.18045928,World Bank CURB,VNM,98858950.0,28984.96451145273,0.726,0.644,0.707,0.726,38.766,1,VNM,Vietnam,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3250.20118713379,270.85009892781585,579.6504504775643,301.07,297.34,1.843,0.9581746052457955,-0.28618425159687594,0.18777595770890426,0.9822118863598138,0.8671431,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
455,1568043,Sa Pa,Sa Pa,22.34023,103.84415,VN,Sa Pa,1568043,Vietnam,105.4872685,110.887706,World Bank CURB,VNM,98858950.0,10008.961090486126,0.726,0.644,0.707,0.726,38.766,1,VNM,Vietnam,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,1458.4274241129565,121.5356186760797,1961.5068022881676,293.45,289.97,1.84,0.9709501865896217,-0.23928170670065607,0.38010569820212753,0.9249430567306688,1.2166458,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1572151,Nha Trang,Nha Trang,12.24507,109.19432,VN, Nha Trang,1572151,Vietnam,59.09606481,112.7788668,World Bank CURB,VNM,98858950.0,12742.517056669703,0.726,0.644,0.707,0.726,38.766,1,VNM,Vietnam,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3180.0424957275386,265.00354131062824,877.2268185290653,300.41,296.88,1.7,0.944408967693771,-0.32877302465315744,0.21209358578232237,0.9772493596160586,0.36977977,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
457,1581130,Hanoi,Hanoi,21.0245,105.84117,VN,Ha Noi,1581130,Vietnam,57.30208333,100.6844401,World Bank CURB,VNM,98858950.0,33892.917857198714,0.726,0.644,0.707,0.726,38.766,1,VNM,Vietnam,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,1733.547378540038,144.46228154500315,2132.9951978409094,298.33,294.12,1.52,0.9620220976108378,-0.27297158040434105,0.35876712105068004,0.9334271009848636,0.3361634,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
458,1583992,Da Nang,Da Nang,16.06778,108.22083,VN,Da Nang,1583992,Vietnam,58.82060185,111.602554,World Bank CURB,VNM,98858950.0,22710.3172886595,0.726,0.644,0.707,0.726,38.766,1,VNM,Vietnam,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,2753.2526194254538,229.43771828545448,1367.387120232924,299.84,296.39,2.574,0.9498584387379175,-0.31268026218225814,0.2767743200478682,0.9609349487671057,0.17809108,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
459,1584071,Ðà Lạt,Da Lat,11.94646,108.44193,VN,Da Lat,1584071,Vietnam,67.12847222,106.8790391,World Bank CURB,VNM,98858950.0,5385.270765463077,0.726,0.644,0.707,0.726,38.766,1,VNM,Vietnam,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3189.313735961912,265.7761446634927,782.0497567858373,293.65,291.03,2.13,0.9486447603863353,-0.31634335553564646,0.2069975708542907,0.978341456578644,0.54748505,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
460,1586203,Cần Thơ,Can Tho,10.03711,105.78825,VN,Can Tho,1586203,Vietnam,59.14236111,112.5431628,World Bank CURB,VNM,98858950.0,19935.40566315716,0.726,0.644,0.707,0.726,38.766,1,VNM,Vietnam,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3238.7830556233735,269.89858796861444,506.8148720862266,300.89,297.51,1.88,0.9622738114901456,-0.2720829133191346,0.17428599299259537,0.984695075973565,0.27085307,12.0,1.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
461,1586443,Cà Mau,Ca Mau,9.17682,105.15242,VN,Ca Mau,1586443,Vietnam,59.40277778,112.8518708,World Bank CURB,VNM,98858950.0,9426.625303778816,0.726,0.644,0.707,0.726,38.766,1,VNM,Vietnam,Asia,South-Eastern Asia,Asia & Oceania,0.0,0.0,0.0,3232.728368123372,269.3940306769477,611.9991791730977,301.03,297.36,2.403,0.965233890850345,-0.26138771194129257,0.15948181154463542,0.987200866990321,1.6769027,15.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
462,2135171,Port-Vila,Port-Vila,-17.73648,168.31366,VU,Port-Vila,2135171,Vanuatu,72.90301724,105.90357,World Bank CURB,VUT,334506.0,3910.054376387656,0.614,0.568,0.526,0.614,25.816,1,VUT,Vanuatu,Oceania,Melanesia,Asia & Oceania,0.0,0.0,0.0,3117.886082967123,259.82384024726025,1633.2757086983254,298.65,294.34,2.184,0.20255383115043107,-0.9792711297114209,-0.30463955512009067,0.9524677115032474,0.5674709,9.0,1.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
463,4035413,Apia,Apia,-13.83333,-171.76666,WS,Apia,4035413,Samoa,65.26831897,105.5169829,World Bank CURB,WSM,225681.0,0.0,0.702,0.724,0.59,0.702,17.616,1,WSM,Samoa,Oceania,Polynesia,Asia & Oceania,0.0,0.0,0.0,3064.834406534829,255.40286721123576,565.7209210510874,299.78,296.55,2.679,-0.14320485316126,-0.9896930685980689,-0.23909834371113478,0.9709953563403854,-0.47332498,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
464,71137,Sanaa,Sanaa,15.35472,44.20667,YE,Sanaa,71137,Yemen,65.73168103,101.7879785,World Bank CURB,YEM,34449825.0,41342.84522941589,0.424,0.313,0.363,0.424,39.188,0,YEM,Yemen,Asia,Western Asia,Asia & Oceania,0.0,0.0,0.0,3368.3735504150404,280.69779586792004,1661.2249037221832,291.85,277.14,0.321,0.6972485561754943,0.7168294433902591,0.2647941244207412,0.9643049681881003,-0.73580605,13.0,17.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
465,415189,Aden,Aden,12.77944,45.03667,YE,Aden,415189,Yemen,65.68426724,106.5995083,World Bank CURB,YEM,34449825.0,32140.951340262443,0.424,0.313,0.363,0.424,39.188,0,YEM,Yemen,Asia,Western Asia,Asia & Oceania,0.0,0.0,0.0,3286.052505493165,273.8377087910971,1579.0938331741324,301.63,297.48,0.052,0.7075591933272677,0.7066540794038242,0.22119856106692026,0.9752287919159913,1.5743428,15.0,1.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
466,945945,Upington,Upington,-28.44776,21.25612,ZA,Upington,945945,South Africa,69.2424569,107.8514223,World Bank CURB,ZAF,60414495.0,1122.37118837588,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,474.89019012451166,39.57418251037597,3511.323048934677,2700.885485331218,225.07379044426816,30678.487779331972,294.7,274.98,0.13,0.36253758784449464,0.9319691504550435,-0.4763572917463652,0.8792518015904592,-0.5207165,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
467,964137,Pretoria,Pretoria,-25.74486,28.18783,ZA,Pretoria,964137,South Africa,66.45150862,103.5344878,World Bank CURB,ZAF,60414495.0,5411.16885418552,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,599.7644144694009,49.980367872450074,3783.6712847238377,2847.3648529052707,237.28040440877257,42292.44962289704,291.86,281.32,0.549,0.4723635595671775,0.881403805070653,-0.4343644540861524,0.9007372097490137,-0.9773867,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
468,964420,Port Elizabeth,Port Elizabeth,-33.96109,25.61494,ZA,Port Elizabeth,964420,South Africa,64.90409483,103.1628795,World Bank CURB,ZAF,60414495.0,3300.592440073471,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,250.8356119791667,20.90296766493056,1456.91331220311,1297.9908192952478,108.16590160793731,13001.659701161192,291.2,286.71,0.652,0.4323208889166913,0.9017198284424502,-0.5586297688416211,0.8294171335124185,-0.91501373,16.0,17.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
469,965289,Polokwane,Polokwane,-23.90449,29.46885,ZA,Polokwane,965289,South Africa,69.30064655,105.6156842,World Bank CURB,ZAF,60414495.0,4476.907012744247,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,408.93942769368505,34.07828564114042,1792.486176472229,3077.3381245930964,256.4448437160914,40889.307903591885,291.82,283.21,0.675,0.49195030101703613,0.8706232832455422,-0.40521323130609294,0.9142222033917546,-0.8411875,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
470,967106,Oudtshoorn,Oudtshoorn,-33.60047,22.19955,ZA,Oudtshoorn,967106,South Africa,69.03125,104.2548809,World Bank CURB,ZAF,60414495.0,1175.7602575657588,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,220.87373860677073,18.40614488389756,1339.1409596758656,1220.1918690999346,101.68265575832788,10928.893320764835,289.54,281.18,0.473,0.37783351503624507,0.9258735523360389,-0.5533983817172135,0.83291670118492,0.81789863,18.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,971534,Mbombela,Mbombela,-25.47512,30.96935,ZA,Nelspruit,971534,South Africa,65.61314655,109.0777455,World Bank CURB,ZAF,60414495.0,1094.4852483370285,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,566.5299746195474,47.21083121829562,3368.7724903749013,2591.3128674825007,215.94273895687505,35833.330443655475,291.94,287.07,1.036,0.5145794652354346,0.8574426942705933,-0.4301191194768741,0.9027721434893959,-1.0596713,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
472,981827,Louis Trichardt,Louis Trichardt,-23.04385,29.90319,ZA,Makhado,981827,South Africa,65.61314655,109.0777455,World Bank CURB,ZAF,60414495.0,1072.9374325210788,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,295.3090260823568,24.609085506863067,1019.3204465918204,3308.3178304036446,275.69315253363703,42635.90701479324,293.47,285.32,0.695,0.4985360043273095,0.8668689937870433,-0.3914355010947225,0.9202055468658746,-0.80687344,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
473,990930,Kimberley,Kimberley,-28.73226,24.76232,ZA,Kimberley,990930,South Africa,70.34482759,104.6060126,World Bank CURB,ZAF,60414495.0,2178.170367686972,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,654.950249989827,54.57918749915225,5052.815804996409,2365.5831591288247,197.13192992740207,32283.30002667956,291.77,278.17,0.384,0.4188550009473002,0.9080531307040558,-0.480717292494954,0.8768756381017326,-0.6731005,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
474,1002108,Germiston,Germiston,-26.23481,28.17665,ZA,Johannesburg/Germiston,1002108,South Africa,72.75969828,104.9917315,World Bank CURB,ZAF,60414495.0,2616.099377914369,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,678.6297149658203,56.552476247151695,4686.932882953893,2529.2142028808603,210.76785024007168,37653.27453493301,289.97,280.37,0.604,0.4721915641811423,0.8814959595574822,-0.4420508998010771,0.8969899676055793,-0.80724466,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
475,1006984,East London,East London,-33.01529,27.91162,ZA,East London,1006984,South Africa,60.71875,102.0926216,World Bank CURB,ZAF,60414495.0,4217.4508580155225,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,236.4563598632813,19.70469665527344,1418.021461398846,1337.36457824707,111.44704818725585,12895.627977469878,292.68,288.13,0.968,0.46810903872129356,0.8836707123512845,-0.5448628239536664,0.8385251952524957,-0.806543,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476,1007311,Durban,Durban,-29.8579,31.0292,ZA,Durban,1007311,South Africa,58.17887931,102.0614246,World Bank CURB,ZAF,60414495.0,2958.339795947624,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,403.47664896647154,33.6230540805393,1695.2864792752216,2471.351257324219,205.9459381103516,26802.687848674563,293.99,289.77,1.026,0.5154748514418046,0.8569047073806103,-0.4978506237155622,0.8672627955043533,-0.48198268,9.0,17.0,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
477,1018725,Bloemfontein,Bloemfontein,-29.12107,26.214,ZA,Bloemfontein,1018725,South Africa,78.73599138,106.0464406,World Bank CURB,ZAF,60414495.0,2799.4328167713434,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,565.4024073282875,47.116867277357294,3588.9904478308385,2442.867184956868,203.57226541307236,32794.98862715326,290.25,278.53,0.488,0.4417250811885935,0.8971504626588176,-0.4866566692923148,0.8735933185603645,-0.9047882,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
478,3369157,Cape Town,Cape Town,-33.92584,18.42322,ZA,Cape Town,3369157,South Africa,71.45581897,104.3014267,World Bank CURB,ZAF,60414495.0,2845.734899806473,0.717,0.783,0.737,0.717,68.335,1,ZAF,South Africa,Africa,Southern Africa,Africa,232.9550081888835,19.412917349073627,1213.157149412367,1282.2066510518391,106.85055425431996,13675.516841508046,289.38,285.5,0.691,0.316033557681512,0.9487480120765295,-0.5581193820416129,0.8297606615099852,-0.9750727,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
479,909137,Lusaka,Lusaka,-15.40669,28.28713,ZM,Lusaka,909137,Zambia,75.53340517,105.5007865,World Bank CURB,ZMB,20569737.0,7031.355416183472,0.569,0.549,0.521,0.569,45.761,0,ZMB,Zambia,Africa,Eastern Africa,Africa,100.39641571044922,8.366367975870768,427.8175338209692,3844.93256378174,320.4110469818117,25127.17111882576,295.44,286.06,1.009,0.4738904208537507,0.8805838228261152,-0.26566868589195236,0.9640643906588622,-0.96197397,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
480,890299,Harare,Harare,-17.82772,31.05337,ZW,Harare,890299,Zimbabwe,69.61314655,102.1087989,World Bank CURB,ZWE,16665409.0,12115.09730123669,0.55,0.6,0.458,0.55,32.395,1,ZWE,Zimbabwe,Africa,Eastern Africa,Africa,55.546199798583984,4.628849983215332,128.7795354586055,4463.431387583415,371.9526156319512,28586.732590714957,293.27,284.46,0.884,0.5158362874575679,0.8566871800966752,-0.3061559143851102,0.9519813843174756,-1.0823075,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
481,894701,Bulawayo,Bulawayo,-20.15,28.58333,ZW,Bulawayo,894701,Zimbabwe,77.23060345,103.2374337,World Bank CURB,ZWE,16665409.0,9182.937664203197,0.55,0.6,0.458,0.55,32.395,1,ZWE,Zimbabwe,Africa,Eastern Africa,Africa,239.288227081299,19.94068559010825,799.7132644624085,3294.8438250223808,274.57031875186505,39286.774382722506,293.48,282.76,0.565,0.4784363917096856,0.878122211931697,-0.3444790779599769,0.9387939948933653,-0.884077,17.0,17.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
482,4164138,Miami,Miami,25.77427,-80.19366,US,Miami,4164138,United States of America,131.33586803185213,207.25076409462696,City Energy Benchmark,USA,334914895.0,6676.131292708069,0.927,0.908,0.98,0.927,83.084,1,USA,United States of America,Americas,Northern America,Northern America,267.4142214457194,22.28451845380995,664.5486308938666,253.43751144409168,21.119792620340977,871.6275563629874,298.73,294.0,1.586,-0.985389058110151,0.17031853732576926,0.4348267464535128,0.9005141312431763,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,4560349,Philadelphia,Philadelphia,39.95238,-75.16362,US,Philadelphia,4560349,United States of America,192.8846815438721,305.36655276453826,City Energy Benchmark,USA,334914895.0,10405.728626523374,0.927,0.908,0.98,0.927,83.084,1,USA,United States of America,Americas,Northern America,Northern America,1997.5024261474628,166.45853551228856,4553.267090051694,0.0,0.0,0.0,287.58,280.34,1.142,-0.9666609982381713,0.2560595916679985,0.6421507084578192,0.7665784158369716,0.17665328,10.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
